Genero,PersonaMayor,Socio,Dependientes,Permanencia,ServicioTelefonico,VariasLineas,ServicioInternet,SeguridadLinea,CopiaSeguridadLinea,ProteccionDispositivo,ServicioTecnico,ServicioTV,ServicioPeliculas,Contrato,MetodoPago,RecargoMensual,TotalRecargo,Abandono
0,0,0,0,46,1,1,1,1,1,0,0,0,0,0,1,0.6477122201458226,0.6906889388170421,0
1,0,0,0,53,1,0,2,2,2,2,2,2,2,1,3,-1.4993295040688086,-0.5763324364852984,0
0,0,0,0,17,1,0,0,1,1,0,1,1,1,2,2,0.5014740841312036,-0.39559114850787536,0
0,0,1,1,38,1,0,2,2,2,2,2,2,2,1,1,-1.481049737066981,-0.6787458766865034,0
1,0,0,0,15,1,0,2,2,2,2,2,2,2,2,1,-1.4943441130683104,-0.873660354706861,0
0,0,0,0,22,0,2,0,0,1,0,0,1,1,0,0,-0.4789861459668089,-0.5229732459342502,0
1,0,1,0,14,1,1,1,0,0,0,0,0,1,0,0,0.6776245661488131,-0.5051574135905613,1
0,0,1,0,57,1,1,0,0,1,1,1,1,0,2,3,0.3269853991137606,0.9208818556047041,0
1,1,0,0,11,1,0,1,0,0,0,0,0,1,0,2,0.4782089261288782,-0.6426947562190388,0
0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,1,-1.4760643460664828,-0.9991659394328474,0
1,0,1,1,12,1,0,2,2,2,2,2,2,2,1,3,-1.4527991880641573,-0.892447558330751,0
1,1,1,0,3,1,1,1,0,0,0,0,1,1,0,0,0.9917041991802099,-0.8847207413291511,1
1,0,0,1,36,1,0,1,0,1,0,0,1,1,0,0,0.9950277931805425,0.5427314315464071,0
1,0,0,0,16,1,0,1,1,0,0,0,1,1,0,0,0.9800716201790473,-0.35324819133910806,1
1,0,1,1,65,1,1,0,1,1,1,0,0,1,2,2,0.2555281281066176,1.0466744363907503,1
1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0.3386179781149238,-0.9411485820608346,0
0,0,0,0,42,1,1,1,1,0,1,0,1,1,0,0,1.3440051632154282,0.9349225859276115,1
1,0,1,1,72,1,0,1,1,1,1,1,1,1,1,3,1.5683477582378549,2.5387227993996833,0
1,0,0,0,62,1,0,2,2,2,2,2,2,2,1,3,-1.4926823160681442,-0.4546240304000982,0
0,0,0,0,6,1,1,1,0,1,0,0,1,0,0,0,0.8305098901640962,-0.7641382428641841,0
1,0,1,0,48,1,0,2,2,2,2,2,2,2,1,1,-1.4860351280674797,-0.550723557279996,0
1,0,0,0,35,1,1,1,1,0,1,1,1,1,1,0,1.4686399382278874,0.7692375527933059,0
1,0,0,1,52,1,0,2,2,2,2,2,2,2,2,2,-1.4993295040688086,-0.5982324435298327,0
0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,-1.3248408190513656,-0.9971569670124313,0
1,0,1,0,6,1,1,1,0,0,0,0,1,0,0,0,0.601181904141171,-0.8049358366326314,1
0,0,1,0,71,1,1,0,1,1,1,1,1,1,1,2,0.9451738831755588,1.8645249010800884,0
0,0,1,1,67,1,0,1,1,1,1,0,0,0,2,3,0.66599198714765,1.4636797116570923,0
1,1,0,0,60,1,1,0,1,1,0,0,0,1,2,0,0.2322629701042918,0.9233544370452162,0
1,0,1,1,23,0,2,0,0,0,0,1,0,0,0,3,-1.1437049460332582,-0.7084610072126559,0
1,0,0,1,39,0,2,0,0,0,1,1,1,1,2,3,-0.3294244159518578,-0.04044456249434126,0
1,0,1,1,15,1,0,2,2,2,2,2,2,2,2,1,-1.504314895069307,-0.9022937308527896,0
1,1,1,0,53,1,1,1,0,1,1,0,1,1,0,0,1.2991366442109427,1.41387485692678,1
1,0,1,1,24,1,1,2,2,2,2,2,2,2,1,1,-1.3481059770536914,-0.7392358154990281,0
0,0,1,1,37,1,0,2,2,2,2,2,2,2,0,0,-1.5093002860698053,-0.7062533452121988,0
0,0,1,1,5,1,0,1,0,1,0,0,0,1,0,0,0.6261088591436629,-0.8296837276577554,1
0,1,1,0,50,1,1,1,0,0,0,1,1,1,2,0,1.1927816362003112,1.2832916495997424,0
0,0,0,0,54,1,0,1,0,0,1,0,1,1,2,2,0.9750862291785487,1.2264001998479628,0
0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0.3253236021135946,-0.9049870784933473,0
1,0,0,0,68,1,1,1,0,1,1,1,1,1,2,0,1.4520219682262263,2.160528222101377,1
1,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,-0.2862176939475387,-0.8794665057680632,0
1,0,0,0,33,1,0,2,2,2,2,2,2,2,1,1,-1.4760643460664828,-0.7036041508116504,0
0,0,0,0,41,1,1,0,0,1,1,0,1,1,2,0,0.5247392421335294,0.43296647688368006,0
0,0,1,1,34,0,2,0,1,0,1,1,1,1,2,1,-0.11671439993059404,-0.12808874391248815,0
0,0,1,1,13,1,0,2,2,2,2,2,2,2,0,1,-1.4727407520661506,-0.8957811279514412,0
0,0,0,0,20,1,0,2,2,2,2,2,2,2,0,2,-1.5242564590713006,-0.8546523848829253,0
0,1,0,0,51,1,0,2,2,2,2,2,2,2,1,2,-1.5009913010689746,-0.5807919137262216,0
0,0,1,0,3,1,1,1,0,1,0,0,0,1,0,2,0.8886727851699106,-0.9008808271724971,1
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,3,-0.6501512369839194,-0.19489259604632006,0
0,0,0,0,13,1,0,2,2,2,2,2,2,2,0,2,-1.505976692069473,-0.905671453713489,0
1,0,1,1,35,1,1,2,2,2,2,2,2,2,1,3,-1.3065610520495383,-0.6508410290007256,0
1,0,1,0,12,1,0,1,1,0,0,1,0,0,0,3,0.5347100241345261,-0.6255853757154963,1
1,0,0,0,4,1,0,1,1,1,0,1,0,1,0,1,1.001674981181207,-0.8489566169217461,0
0,0,0,0,43,0,2,0,0,0,1,0,1,1,0,3,-0.5221928679711282,-0.09144155470490033,1
0,1,1,1,12,0,2,0,0,0,0,1,0,0,0,1,-1.1786026830367469,-0.8510097425821711,0
1,1,1,0,68,1,1,1,0,1,1,0,1,1,0,0,1.3473287572157604,2.2148808605526304,1
1,1,0,0,25,1,1,1,0,1,0,0,1,0,0,0,0.8039211381614383,0.003487911314755094,1
0,0,0,0,7,1,0,2,2,2,2,2,2,2,2,1,-1.479387940066815,-0.9511272143029007,0
1,1,1,0,66,1,1,1,0,1,1,1,1,1,2,0,1.5317882242341998,2.2996992346101925,1
0,0,1,0,53,1,0,1,1,1,1,1,1,1,2,0,1.5201556452330371,1.5684111969587773,0
1,1,0,0,63,1,1,1,1,1,1,0,1,1,0,3,1.4835961112293827,2.0964618708481115,0
0,0,1,1,70,1,1,1,1,1,1,1,1,1,1,3,1.6431286232453304,2.402200981291416,1
1,1,1,0,27,0,2,0,0,0,0,0,0,1,0,3,-0.939303915012825,-0.5524896868803616,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.19902703010096937,-0.9769127064682397,1
0,0,0,0,5,1,0,2,2,2,2,2,2,2,0,1,-1.4893587220678117,-0.959759172724688,0
0,1,1,0,37,1,0,2,2,2,2,2,2,2,2,1,-1.5009913010689746,-0.6868038429881718,0
1,0,0,0,3,0,2,0,0,0,1,0,1,0,0,1,-0.817992734000698,-0.9504207624627544,1
0,0,0,1,12,1,1,1,0,0,0,0,0,0,0,0,0.39345727912040557,-0.6138626904930691,0
0,0,1,1,38,1,0,2,2,2,2,2,2,2,2,2,-1.5009913010689746,-0.6712177492649447,0
0,0,0,0,9,1,0,1,0,0,1,0,0,1,0,2,0.6826099571493112,-0.6631377063432716,0
1,0,1,0,13,1,1,0,1,0,0,0,0,1,0,0,0.036170924084689096,-0.6097785157922234,0
1,1,1,0,29,1,1,1,0,0,0,0,1,1,0,0,0.9867188081797119,0.1635213297278906,1
0,0,1,1,47,1,0,2,2,2,2,2,2,2,1,2,-1.4860351280674797,-0.5592451326017603,0
1,0,1,0,61,1,1,1,1,0,1,1,1,0,0,3,1.1512367111961581,1.6161629260286643,0
1,0,0,0,16,1,0,2,2,2,2,2,2,2,0,1,-1.4876969250676457,-0.886420641069503,0
0,0,1,1,41,1,0,0,1,1,0,1,1,1,1,0,0.4549437681265524,0.37227784849111417,0
0,0,0,1,43,1,1,2,2,2,2,2,2,2,1,0,-1.3181936310507012,-0.5356452258168739,0
0,0,1,1,36,1,1,1,0,1,1,0,1,0,0,3,1.0831030341893466,0.5186237625014156,1
0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,-0.32443902495135946,-0.8578534947835881,0
0,0,0,0,58,1,1,0,1,1,1,1,0,0,2,2,0.21065960910213202,0.8900849706983276,0
1,0,0,0,19,1,0,0,0,0,0,1,1,0,0,2,-0.1067436179295974,-0.5254679039947667,0
1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,3,-0.6268860789815939,-0.7777153641669953,0
0,0,0,0,39,0,2,0,1,1,0,1,0,0,2,3,-0.8130073430001997,-0.2882766986656555,0
0,1,0,0,8,1,0,1,0,1,0,0,1,0,0,0,0.7424346491552914,-0.69307360306947,0
0,0,0,1,26,1,1,0,0,0,0,0,0,0,0,1,-0.507236694969633,-0.4493256415990011,0
0,1,0,0,53,1,0,1,0,1,0,0,0,0,0,2,0.30039664711110275,0.7596783763313266,0
0,0,1,1,70,1,0,2,2,2,2,2,2,2,1,1,-1.5142856770703037,-0.3893876182865908,0
1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,-0.6468276429835874,-0.9881497060505663,1
1,0,0,0,59,1,1,2,2,2,2,2,2,2,1,1,-1.3215172250510334,-0.34121643343661684,0
1,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,1.003336778181373,-0.9295142033184257,1
1,0,0,0,7,0,2,0,1,0,1,0,0,0,2,1,-0.979187043016812,-0.8912333442304995,0
0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,-0.6717545979860793,-0.795950652290771,1
1,0,1,1,59,1,0,0,0,1,1,1,1,1,2,2,0.3984426701209041,0.9972448842005153,0
1,0,1,1,61,1,1,0,0,0,1,1,1,1,1,3,0.5396954151350246,1.1889803289402148,0
1,0,1,1,72,1,1,1,1,0,1,0,1,1,1,3,1.3556377422165908,2.3219966208148093,0
0,0,1,1,13,1,0,2,2,2,2,2,2,2,0,1,-1.5275800530716328,-0.8972161082517383,0
0,0,1,1,64,1,1,2,2,2,2,2,2,2,2,1,-1.3248408190513656,-0.30368617942884607,0
1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,-1.3730329320561832,-0.997797188992564,1
0,0,0,0,10,1,0,0,0,1,0,1,0,1,2,1,0.004596781081533137,-0.7054585868920343,0
0,0,1,1,65,1,0,0,1,1,1,0,0,0,2,3,-0.11339080593026175,0.7023895474194648,0
0,0,1,0,62,1,1,1,1,1,1,1,1,1,1,1,1.6348196382444997,2.034625258215308,0
0,0,1,0,55,1,1,0,1,1,1,1,1,1,2,0,0.8438042661654254,1.1628416108548028,0
0,0,1,0,25,1,1,0,0,1,0,0,0,0,0,0,-0.35435137095434965,-0.40192713844918715,0
1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,-1.1653083070354178,-0.9950376114919925,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,-0.49726591296863637,-0.9861628102501548,0
0,0,1,0,59,1,1,1,0,1,0,0,1,1,0,0,1.2077378092018058,1.6586604195374635,1
1,1,1,1,64,1,1,2,2,2,2,2,2,2,1,3,-1.341458789053027,-0.3243719723731291,0
1,0,1,0,36,1,1,1,0,0,0,0,1,1,0,3,1.0049985751815391,0.510830715639802,0
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,-0.4690153639658122,-0.9413472716408757,1
1,0,1,0,61,1,1,0,1,0,1,0,0,1,1,1,0.17077648109814544,0.8580738716916996,0
1,0,0,1,26,0,2,0,0,1,0,0,1,0,2,3,-0.8246399220013624,-0.5561323291811159,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.3111446489500305,-0.983690228809643,1
0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0.8587604391669201,-0.9681482883264251,1
1,0,1,1,68,1,0,1,1,1,1,0,1,1,1,2,1.2791950802089493,2.115425687432038,0
1,1,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0.7341256641544609,-0.9391175330204141,1
0,0,1,0,72,1,1,1,1,1,1,1,0,0,1,3,0.9800716201790473,2.0162354337515005,0
0,0,1,0,71,0,2,0,0,0,1,1,0,1,1,0,-0.5886647479777731,0.43283401716365255,0
1,0,0,0,57,1,0,2,2,2,2,2,2,2,1,2,-1.4694171580658184,-0.4549772563201714,0
1,0,0,0,4,1,0,2,2,2,2,2,2,2,0,1,-1.4993295040688086,-0.9783256101485321,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.1807472630991421,-0.9771555492882901,0
1,0,1,1,72,1,1,0,1,1,1,1,0,1,1,2,0.5396954151350246,1.5306601767509607,0
1,0,1,1,21,1,1,0,1,0,0,0,1,1,2,3,0.3701921211180802,-0.3238862867330286,0
0,0,1,1,71,1,1,2,2,2,2,2,2,2,1,3,-1.33148800705203,-0.20873463678918613,0
0,1,1,0,29,1,1,1,0,0,1,0,1,1,0,3,1.1396041321949948,0.2956278238352436,1
0,1,0,0,69,1,1,1,1,0,1,1,1,1,1,2,1.5118466602322065,2.28901415052798,0
0,0,1,0,64,1,1,0,1,0,1,1,1,1,1,2,0.6726391751483145,1.4133891712866793,0
1,0,0,0,16,1,0,2,2,2,2,2,2,2,0,2,-1.4960059100684764,-0.8779432189877477,0
0,0,0,0,4,1,1,2,2,2,2,2,2,2,2,0,-1.3580767590546883,-0.9651017147657942,0
0,0,0,0,52,1,1,1,1,1,0,1,1,1,2,2,1.5450826002355291,1.6041532447461777,1
1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,-0.3211154309510272,-0.9581034262243452,1
1,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.4893587220678117,-0.9993425523928839,0
1,0,0,0,18,0,2,0,0,0,0,0,0,0,0,1,-1.3165318340505352,-0.7976284754111184,0
0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,-0.3526895739541836,-0.9632693553054148,0
0,0,1,0,19,1,0,0,0,1,0,0,0,1,0,1,-0.1649065129354117,-0.5088442091313248,0
0,0,0,0,40,1,1,1,0,0,0,0,0,1,0,3,0.6344178441444934,0.5514516964482127,0
0,1,1,1,66,1,1,1,0,1,1,0,1,1,2,0,1.3340343812144315,2.034647334835313,0
1,0,0,0,21,1,1,1,0,0,0,0,0,0,0,1,0.35025055711608644,-0.3146361829511133,0
1,0,0,0,8,1,0,0,0,1,0,1,1,0,0,0,0.06275967608734745,-0.7781348199470821,0
0,0,1,1,72,1,0,1,1,1,1,1,1,1,1,2,1.4869197052297147,2.460041725703392,0
0,0,0,0,48,1,1,0,0,1,1,1,1,0,2,3,0.30205844411126875,0.573153013912706,0
1,0,0,0,69,1,0,2,2,2,2,2,2,2,1,3,-1.5109620830699715,-0.36885636168233976,0
1,0,0,0,72,1,1,1,1,1,1,1,1,1,1,0,1.7760723832586203,2.7656925296666777,0
0,0,0,0,14,1,0,0,0,1,0,0,0,0,2,2,-0.44242661196315414,-0.6867817663681672,0
1,0,0,0,6,1,0,0,0,1,0,0,1,0,0,0,-0.17653909193657438,-0.8502591375020158,0
0,0,1,1,8,1,0,2,2,2,2,2,2,2,1,3,-1.504314895069307,-0.9377929358201399,0
0,0,0,0,17,1,0,2,2,2,2,2,2,2,2,1,-1.502653098069141,-0.8841467492090322,0
1,0,0,0,65,1,1,1,1,0,0,1,0,1,2,0,0.9568064621767215,1.6716193954801468,0
0,0,1,1,57,1,0,0,1,0,1,1,0,0,2,1,-0.18152448293707293,0.4375804904646353,0
1,0,1,0,13,1,1,1,0,0,1,0,1,1,0,2,1.245959140205627,-0.40810859205046707,1
1,1,0,0,19,1,0,1,0,0,1,0,1,1,0,2,1.0349109211845293,-0.22315066965217098,1
0,0,1,0,56,1,1,1,1,1,1,0,1,1,2,3,1.4968904872307114,1.6894573044438401,0
0,0,1,0,14,1,0,1,0,0,0,0,0,1,0,0,0.44331118912538925,-0.5125751579120972,0
1,0,1,0,52,0,2,0,1,0,0,0,0,1,0,0,-0.8263017190015287,-0.11585829642995576,0
0,0,0,0,58,1,0,0,1,1,1,1,0,0,1,2,0.004596781081533137,0.6676630241522745,0
0,1,0,0,47,1,1,1,0,1,0,1,1,0,0,0,1.0066603721817051,0.9807536490571009,1
0,0,0,0,67,0,2,0,0,0,1,1,1,1,0,2,-0.37761652895667547,0.5721595660125003,0
1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,-1.3248408190513656,-0.9862069634901641,0
1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,2,-0.6667692069855807,-0.8860674151494299,0
1,0,1,1,71,1,1,1,1,1,1,1,1,1,1,3,1.6364814352446657,2.6017736261327378,0
0,0,1,1,46,1,0,2,2,2,2,2,2,2,1,3,-1.479387940066815,-0.6150327513533114,0
0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,2,-0.36266035595518026,-0.8934410062309567,1
1,1,1,0,67,1,1,1,1,1,0,0,0,0,0,3,0.6344178441444934,1.459485153856224,0
1,0,0,1,3,1,0,2,2,2,2,2,2,2,0,3,-1.481049737066981,-0.9858095843300818,0
0,0,0,0,3,1,0,2,2,2,2,2,2,2,0,1,-1.4893587220678117,-0.9825422445694053,0
1,1,1,0,52,1,1,1,1,0,1,0,1,1,0,0,1.3107692232121058,1.4504558162743544,1
0,0,1,0,42,1,1,0,0,0,0,0,0,0,0,0,-0.48230973996714116,-0.03516825031324866,1
1,0,1,1,50,1,0,2,2,2,2,2,2,2,2,1,-1.4760643460664828,-0.5935742767088683,0
1,1,1,0,23,1,0,1,1,1,0,0,0,1,0,0,0.8388188751649268,-0.1144453927496633,0
0,0,1,1,67,0,2,0,1,1,1,1,1,0,1,2,-0.3510277769540173,0.5919402175365959,0
0,0,0,0,25,1,0,1,0,1,1,0,1,1,0,0,1.15456030519649,0.03786120866187234,1
0,1,1,0,39,1,0,1,1,1,0,0,1,1,2,1,1.141265929195161,0.7040894471598167,0
0,0,0,0,69,1,1,0,1,1,0,1,0,0,1,1,0.07106866108817807,1.0131400506038066,0
0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,-1.2932666760482092,-0.9967375112323446,0
1,0,0,0,32,1,0,1,0,0,0,0,1,1,0,0,0.8737166121684153,0.25970916308780656,0
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0.20733601510179997,-0.7111985080932228,1
0,0,0,0,16,1,0,1,0,1,1,0,0,1,0,2,0.9451738831755588,-0.31331158575083906,1
1,0,1,1,60,1,0,2,2,2,2,2,2,2,1,3,-1.4561227820644893,-0.4471621328385532,0
0,0,1,1,72,1,1,1,0,1,1,1,1,1,1,3,1.476948923228718,2.3967039029102777,0
1,0,1,0,5,1,0,2,2,2,2,2,2,2,0,1,-1.5093002860698053,-0.9524959647431841,1
0,1,0,0,26,1,0,1,1,0,0,0,1,0,0,2,0.6992279271509724,-0.03958357431416287,0
1,0,0,0,3,1,0,2,2,2,2,2,2,2,0,1,-1.4926823160681442,-0.9796502073488064,1
1,0,0,0,2,1,0,2,2,2,2,2,2,2,0,0,-1.4993295040688086,-0.9943753128918554,0
0,0,0,1,2,1,0,2,2,2,2,2,2,2,2,3,-1.4710789550659844,-0.9912625094712109,0
0,0,0,0,36,1,1,0,1,0,1,1,1,1,2,2,0.8271862961637642,0.4701435049713776,0
1,0,0,0,7,1,0,1,1,0,0,0,0,0,0,1,0.31867641411293,-0.7725494350859257,0
0,1,1,0,60,0,2,0,0,1,0,0,1,1,1,2,-0.508898491969799,0.27562640611110234,0
0,0,1,0,19,1,1,1,0,1,0,0,0,1,0,0,0.8089065291619364,-0.29251540970653317,0
1,1,1,0,45,1,1,0,1,0,1,1,0,1,1,2,0.3452651661155884,0.5285361648834679,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0.1957034361006373,-0.8784068280078438,0
0,0,1,1,31,1,1,1,0,0,1,1,1,1,0,0,1.3107692232121058,0.4239371393018104,1
1,0,1,1,47,1,0,1,1,0,1,0,0,1,0,0,0.8404806721650928,0.8185567218835175,0
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0.4815325201292103,-0.9731596810674626,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,-0.6601220189849163,-0.9883263190106029,1
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,2,-1.5076384890696393,-0.9995853952129341,0
0,1,1,1,59,1,1,1,0,0,1,0,0,1,0,2,0.7972739501607737,1.353451147974269,0
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0.17742366909880958,-0.716894276054402,1
1,1,0,0,35,1,1,1,1,0,0,0,0,1,0,2,0.8720548151682492,0.3961426747160555,0
1,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,-1.166970104035584,-0.9558295343638743,1
1,0,1,1,32,1,0,1,1,1,0,0,0,1,2,0,0.8654076271675847,0.32697662424173446,0
1,0,0,0,43,1,1,1,0,1,0,0,0,0,0,0,0.43500220412455864,0.4779807050730003,1
1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,-0.34770418295368527,-0.9219198460368532,1
0,1,1,0,54,1,0,2,2,2,2,2,2,2,1,1,-1.5225946620711341,-0.552887066040444,0
0,1,0,0,11,1,1,1,0,0,0,0,1,1,0,3,1.0099839661820376,-0.5676563248235019,1
0,1,0,0,66,1,1,1,1,0,0,0,1,1,1,3,1.2509445312061254,1.8493803397569528,0
1,0,1,1,61,1,1,1,0,0,1,0,1,1,2,0,1.1678546811978192,1.7476071215358804,0
1,0,1,1,72,1,1,0,1,1,1,1,1,1,1,2,0.7956121531606077,1.8624055455596498,0
1,0,1,1,44,0,2,0,0,0,1,1,1,1,2,0,-0.34770418295368527,0.014923600477122927,0
1,0,0,0,41,1,1,0,0,0,1,0,0,0,0,3,-0.30117386694903364,-0.02020030195014946,0
1,0,1,0,50,1,1,1,1,0,1,0,1,1,2,0,1.302460238211275,1.301637320823541,0
1,0,1,0,47,1,1,1,1,0,1,1,1,1,2,2,1.5317882242341998,1.3212855126276093,1
1,0,1,1,8,1,0,2,2,2,2,2,2,2,1,1,-1.4827115340671475,-0.9350775115595776,0
1,0,0,0,18,1,0,2,2,2,2,2,2,2,0,1,-1.4860351280674797,-0.8498617583419334,0
1,0,1,1,72,1,1,0,1,1,1,1,1,1,1,2,0.9036289581714058,1.9125415495900302,0
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0.5230774451333634,-0.9726077655673483,1
0,1,0,0,42,1,1,0,0,0,1,0,0,0,0,0,-0.3028356639491999,0.061129966146690126,0
0,1,0,0,18,1,0,1,0,1,0,0,0,0,0,0,0.3303089931140932,-0.4365432786163546,0
0,0,0,1,13,1,1,1,0,1,1,0,1,1,2,2,1.3091074262119398,-0.4345563828159432,0
0,0,1,1,68,1,1,1,0,1,0,1,0,0,2,3,0.6277706561438293,1.523330738909443,0
1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,3,0.24721914310578702,-0.8732408989267741,1
1,0,0,0,69,1,1,1,1,1,1,0,1,1,1,2,1.505199472231542,2.272765758204616,0
1,0,0,0,17,1,0,0,0,0,0,1,0,0,0,1,-0.4407648149629881,-0.6105511974923834,1
1,0,1,1,25,1,1,2,2,2,2,2,2,2,1,2,-1.304899255049372,-0.7297207922770579,0
1,1,0,0,43,1,0,1,0,0,0,0,1,1,0,1,0.8238627021634316,0.6947289602778787,1
0,0,1,1,59,1,0,2,2,2,2,2,2,2,1,2,-1.504314895069307,-0.4683115348029322,0
0,1,0,0,5,1,0,1,1,1,0,0,0,0,0,0,0.529724633134028,-0.8426647802204433,0
1,0,1,1,21,1,1,0,1,1,0,1,1,0,2,1,0.42336962512339593,-0.2906609736261492,1
0,0,1,1,69,1,1,1,1,1,1,1,1,0,2,2,1.3406815692150957,2.186247484406702,0
1,0,0,0,13,0,2,0,0,0,0,0,0,0,0,3,-1.3165318340505352,-0.8616285968043698,0
1,0,1,0,42,1,1,1,0,1,1,0,1,0,0,3,1.0133075601823696,0.7400301845272583,1
1,0,1,0,52,1,1,1,0,1,0,1,0,1,0,2,1.0266019361836989,1.2385423408504768,0
1,1,0,0,46,1,0,1,1,0,0,0,0,1,0,0,0.6726391751483145,0.7444675851481772,1
1,0,1,0,61,1,1,0,1,1,1,1,0,1,1,3,0.5330482271343601,1.1380716432096742,0
1,0,0,0,29,0,2,0,0,0,0,0,0,0,2,1,-1.3265026160515319,-0.6602015158826637,0
0,0,0,1,25,1,0,0,0,1,0,1,0,0,2,2,-0.33274800995219006,-0.4490165689189372,0
0,0,1,1,5,1,0,1,0,0,0,1,1,0,0,0,0.6975661301508064,-0.8002114399516531,1
1,0,0,0,15,0,2,0,0,0,1,0,1,1,2,0,-0.46569176996547995,-0.704288526031792,0
0,0,1,1,19,1,0,2,2,2,2,2,2,2,1,1,-1.4827115340671475,-0.8369690122592639,0
1,0,0,0,44,1,0,2,2,2,2,2,2,2,1,1,-1.4860351280674797,-0.6349458625974345,0
0,1,0,0,6,1,1,1,0,1,0,0,1,1,0,0,1.113015380192337,-0.7606280602834573,1
1,0,1,1,58,1,1,0,1,1,1,1,0,0,1,2,0.22727757910379326,0.8596413117120242,0
1,0,1,1,62,1,0,1,1,1,0,0,0,0,2,2,0.5546515881365198,1.1920269025008459,0
0,0,1,1,70,0,2,0,0,1,1,1,1,1,2,3,-0.2114368289400631,0.8079378676613187,0
0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,-1.2982520670487077,-0.9968037410923583,1
1,0,1,1,10,0,2,0,1,1,1,1,0,1,1,2,-0.3676457469556786,-0.7781127433270776,0
1,0,0,0,26,1,0,2,2,2,2,2,2,2,2,3,-1.5009913010689746,-0.7998140607915709,0
1,0,0,0,66,1,1,1,0,1,0,0,0,1,0,2,0.8188773111629335,1.6308438783317039,0
0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0.14086413509515505,-0.7843383501683665,1
1,0,1,1,51,1,1,1,0,1,0,1,0,0,2,3,0.6460504231456566,0.890327813518378,0
1,0,1,1,72,1,1,1,1,1,1,1,1,0,1,2,1.3739175092184182,2.32480035155539,0
1,0,0,0,65,1,1,2,2,2,2,2,2,2,1,1,-1.2965902700485417,-0.2775253847234294,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,-0.6219006879810955,-0.9726739954273621,1
1,0,0,1,70,1,1,0,1,1,0,1,0,0,2,3,0.0062585780816991655,1.0014835952413932,0
1,0,1,0,72,1,1,0,0,1,1,1,1,1,1,2,0.6875953481498097,1.741491897794614,0
0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,1,-1.4860351280674797,-0.9992983991528747,0
0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.38681009111974146,-0.9744180484077232,1
0,0,0,0,5,1,1,1,0,0,1,0,1,1,0,0,1.1877962451998125,-0.7812034701277175,1
1,0,0,0,3,1,0,2,2,2,2,2,2,2,0,1,-1.46443176706532,-0.982763010769451,0
1,0,0,0,58,1,1,2,2,2,2,2,2,2,1,2,-1.3115464430500368,-0.35717782969992173,0
1,1,1,1,22,0,2,0,1,0,0,0,0,1,0,1,-0.8213163280010304,-0.6195143052142392,1
1,1,1,0,33,1,1,1,0,1,0,0,1,1,0,3,1.1911198392001445,0.4357702076242605,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.17243827809831147,-0.9772659323883129,1
1,1,1,0,54,1,1,1,0,0,0,0,0,0,0,3,0.30704383511176736,0.7222805820435834,0
1,0,1,0,72,1,1,1,0,1,0,0,1,1,1,0,1.1512367111961581,2.208721483571355,0
